scenario_name,mode,seed,step,x,y,action_norm,speed,subgoal_x,subgoal_y,dist_to_subgoal,dist_to_goal,alignment_cos,reached_goal,reward,done
sharp_turn,planner,8,0,0.0,0.0,0.0,0.0,-0.07252844423055649,0.17659319937229156,0.19090713262486256,11.313708498984761,1.0,False,0.0,False
sharp_turn,planner,8,1,0.006211754946593245,-0.012817057773356835,1.5751229524612427,0.014242993698028955,4.038572788238525,3.592087507247925,5.408814327162881,11.318387151361172,-0.2721844319634518,False,0.0,False
sharp_turn,planner,8,2,0.007822561315379322,-0.03749603815527248,1.7119537591934204,0.02473149348196948,4.038572788238525,3.592087507247925,5.424096616479341,11.334736114033761,-0.6165150223468768,False,0.0,False
sharp_turn,planner,8,3,0.012711512773405093,-0.046337087444209536,1.7258762121200562,0.010102771841843543,4.038572788238525,3.592087507247925,5.426388535716021,11.337562255748043,-0.22597708029900995,False,0.0,False
sharp_turn,planner,8,4,-0.019376776280983325,0.0038571556915477975,1.6740721464157104,0.059574494025627325,4.038572788238525,3.592087507247925,5.416858104474813,11.324694444731833,0.16532387492345288,False,0.0,False
sharp_turn,planner,8,5,-0.045114755342050825,0.10806058581964893,1.4354808330535889,0.10733498225932683,4.038572788238525,3.592087507247925,5.3679556204231185,11.26971956810442,0.46345713238085645,False,0.0,False
sharp_turn,planner,8,6,-0.06479189825794894,0.2249943709610411,1.2315516471862793,0.11857782280353249,4.038572788238525,3.592087507247925,5.308005080895887,11.202302481802326,0.5138014517728199,False,0.0,False
sharp_turn,planner,8,7,-0.10492140730103951,0.3268082592428112,1.8721357583999634,0.10943694688308994,4.038572788238525,3.592087507247925,5.275470852532777,11.16098662793532,0.30668501883111854,False,0.0,False
sharp_turn,planner,8,8,-0.12698808169109077,0.4126197854644357,1.488025188446045,0.08860336422010785,4.038572788238525,3.592087507247925,5.240316054872252,11.118285560277483,0.4038416311987655,False,0.0,False
sharp_turn,planner,8,9,-0.10876436222486975,0.457595241573198,2.175286054611206,0.04852726659698367,4.038572788238525,3.592087507247925,5.198600504288487,11.074291355297971,0.8608397991758256,False,0.0,False
sharp_turn,planner,8,10,-0.13486067552064354,0.47089096581598394,1.821600079536438,0.029288117911046904,4.038572788238525,3.592087507247925,5.2114695361933725,11.084378244121929,-0.43712122703094514,False,0.0,False
sharp_turn,planner,8,11,-0.1751995473908257,0.5361572596295253,2.076423406600952,0.07672622558105202,4.038572788238525,3.592087507247925,5.2052461012736275,11.069906778859531,0.08842507934762374,False,0.0,False
sharp_turn,planner,8,12,-0.20064931941068143,0.6324379781881357,1.9489926099777222,0.09958748747721764,4.038572788238525,3.592087507247925,5.1701575810458245,11.024138034567391,0.3607171564588195,False,0.0,False
