scenario_name,mode,seed,step,x,y,action_norm,speed,subgoal_x,subgoal_y,dist_to_subgoal,dist_to_goal,alignment_cos,reached_goal,reward,done
custom_z,custom_z,0,0,0.0,0.0,0.0,0.0,4.0,8.0,8.94427190999916,8.94427190999916,1.0,False,0.0,False
custom_z,custom_z,0,1,0.002324529550082823,-0.01419795635034881,2.0282554626464844,0.014386987250832551,4.0,8.0,8.955935353194945,8.955935353194945,-0.8104182477654416,False,0.0,False
custom_z,custom_z,0,2,-0.035069397003768724,-0.03940450168640879,1.9162620306015015,0.04509629331656529,4.0,8.0,8.995210379995127,8.995210379995127,-0.8703067073929474,False,0.0,False
custom_z,custom_z,0,3,-0.13630773425510576,-0.05850960578546485,1.3949168920516968,0.10302526841533209,4.0,8.0,9.058069261106102,9.058069261106102,-0.6065358541620249,False,0.0,False
custom_z,custom_z,0,4,-0.19982605882821197,-0.020623563824402086,1.5278922319412231,0.07395897330310824,4.0,8.0,9.053670044627635,9.053670044627635,0.0635498957730626,False,0.0,False
custom_z,custom_z,0,5,-0.2606436412047141,0.024288440715585398,1.8201560974121094,0.07560334964750226,4.0,8.0,9.042403392585468,9.042403392585468,0.1531057491041572,False,0.0,False
custom_z,custom_z,0,6,-0.3337673796086373,0.05893421690880399,1.6836332082748413,0.08091607334884696,4.0,8.0,9.046660459636014,9.046660459636014,-0.04814902246981952,False,0.0,False
custom_z,custom_z,0,7,-0.3886629482370709,0.11782666153463689,1.9995546340942383,0.08050989683912073,4.0,8.0,9.021586280186158,9.021586280186158,0.315460298846209,False,0.0,False
custom_z,custom_z,0,8,-0.4111168194195623,0.16503733080849917,1.9444433450698853,0.05227832843890401,4.0,8.0,8.99136205600634,8.99136205600634,0.5800695556963444,False,0.0,False
custom_z,custom_z,0,9,-0.42818855685591706,0.20136028985094595,2.118647336959839,0.04013479254580872,4.0,8.0,8.968145584444056,8.968145584444056,0.5799475110893947,False,0.0,False
custom_z,custom_z,0,10,-0.46767064928320157,0.23590563331703152,1.7784708738327026,0.05246157048379754,4.0,8.0,8.957747616740761,8.957747616740761,0.201011592616446,False,0.0,False
custom_z,custom_z,0,11,-0.5757519803656436,0.3154828280341805,2.0484418869018555,0.13421663103953804,4.0,8.0,8.943674320549562,8.943674320549562,0.11226436752274159,False,0.0,False
custom_z,custom_z,0,12,-0.6323763575203705,0.4152777820099723,1.3782681226730347,0.11474037182784079,4.0,8.0,8.887458682986113,8.887458682986113,0.49481258600511663,False,0.0,False
custom_z,custom_z,0,13,-0.6190967355718732,0.5280534541179388,1.1026691198349,0.11355483511721809,4.0,8.0,8.784420290325913,8.784420290325913,0.9085173596693709,False,0.0,False
custom_z,custom_z,0,14,-0.6360705052595956,0.6476210091309124,1.4347145557403564,0.12076634079573788,4.0,8.0,8.691986341171454,8.691986341171454,0.768241929012624,False,0.0,False
custom_z,custom_z,0,15,-0.6418243059541061,0.728627362783574,2.0721349716186523,0.081210439935591,4.0,8.0,8.626667544110303,8.626667544110303,0.8059646952433465,False,0.0,False
custom_z,custom_z,0,16,-0.6151896410741781,0.74971030505441,2.4143600463867188,0.03396904220112011,4.0,8.0,8.594572478239543,8.594572478239543,0.9450440567101022,False,0.0,False
custom_z,custom_z,0,17,-0.5718296366708924,0.7418537372299093,1.7475537061691284,0.04406603726038835,4.0,8.0,8.578013371317729,8.578013371317729,0.3779809428818971,False,0.0,False
custom_z,custom_z,0,18,-0.6037678544838411,0.7674461999590542,1.9757695198059082,0.04092705591182954,4.0,8.0,8.573477295034115,8.573477295034115,0.1131894674081608,False,0.0,False
custom_z,custom_z,0,19,-0.7107032699441412,0.8305602055260827,1.5650413036346436,0.12417149744761037,4.0,8.0,8.578554205928214,8.578554205928214,-0.0336567814951298,False,0.0,False
custom_z,custom_z,0,20,-0.8021454294464704,0.9074274407756556,1.7259806394577026,0.11945811144230681,4.0,8.0,8.565347992546235,8.565347992546235,0.11742850558093491,False,0.0,False
custom_z,custom_z,0,21,-0.8530798129123852,1.0136791178126685,2.3915610313415527,0.11782924209308379,4.0,8.0,8.506530617083824,8.506530617083824,0.5043390514953007,False,0.0,False
custom_z,custom_z,0,22,-0.8322418090031454,1.1934037639504698,1.544540286064148,0.18092863464990658,4.0,8.0,8.347473463346956,8.347473463346956,0.8815311604551141,False,0.0,False
custom_z,custom_z,0,23,-0.8060537813703326,1.3723736254578418,1.2282483577728271,0.1808757145646283,4.0,8.0,8.186793286137798,8.186793286137798,0.8906300705124924,False,0.0,False
custom_z,custom_z,0,24,-0.7921765428235782,1.5327659284163724,2.514645576477051,0.16099151716169577,4.0,8.0,8.04922807194831,8.04922807194831,0.8571406301970933,False,0.0,False
custom_z,custom_z,0,25,-0.780165519111733,1.6756642128398644,2.549107313156128,0.14340217704687658,4.0,8.0,7.927622943787069,7.927622943787069,0.8505027348400824,False,0.0,False
custom_z,custom_z,0,26,-0.8380473319740126,1.8105427050915803,2.0344228744506836,0.14677367588338222,4.0,8.0,7.855958476972489,7.855958476972489,0.4953153073293405,False,0.0,False
custom_z,custom_z,0,27,-0.8820514476666372,1.9756808052320498,1.4939475059509277,0.17090042222268972,4.0,8.0,7.75415037886895,7.75415037886895,0.6027329720075737,False,0.0,False
custom_z,custom_z,0,28,-0.8891439192493343,2.1595097002124852,2.4292666912078857,0.18396566468468872,4.0,8.0,7.6167614643656,7.6167614643656,0.752064537924617,False,0.0,False
custom_z,custom_z,0,29,-0.7920191640626534,2.3582978055184625,2.329129695892334,0.22124630817532978,4.0,8.0,7.402178822479333,7.402178822479333,0.9707429254461524,False,0.0,False
custom_z,custom_z,0,30,-0.6751962189613675,2.5889866978449616,1.6199729442596436,0.2585826087442177,4.0,8.0,7.150980676934419,7.150980676934419,0.9724258994619439,False,0.0,False
custom_z,custom_z,0,31,-0.6068758882529272,2.815489400049471,2.2000701427459717,0.23658220916640207,4.0,8.0,6.935593385627908,6.935593385627908,0.9132431904248974,False,0.0,False
custom_z,custom_z,0,32,-0.563848406897408,3.0351760271366213,2.1827917098999023,0.22386062242549104,4.0,8.0,6.743751875822457,6.743751875822457,0.8612550099535633,False,0.0,False
custom_z,custom_z,0,33,-0.5691567253260654,3.214568296859318,2.3117308616638184,0.17947079060616175,4.0,8.0,6.616460516470747,6.616460516470747,0.7158721318958383,False,0.0,False
custom_z,custom_z,0,34,-0.6738716009549907,3.321409034551996,1.7969824075698853,0.14959996125900876,4.0,8.0,6.613190543465783,6.613190543465783,0.03315784783891706,False,0.0,False
custom_z,custom_z,0,35,-0.7421326968957823,3.442035095570718,1.2699851989746094,0.1386009517136533,4.0,8.0,6.577451374580971,6.577451374580971,0.2676389621133295,False,0.0,False
custom_z,custom_z,0,36,-0.7845311561116046,3.568379222456047,2.2695834636688232,0.13326840489137642,4.0,8.0,6.521579647582472,6.521579647582472,0.4275921981969405,False,0.0,False
custom_z,custom_z,0,37,-0.7845701771006232,3.720207734430531,2.074561595916748,0.15182851698881716,4.0,8.0,6.41940290183043,6.41940290183043,0.6793432285858613,False,0.0,False
custom_z,custom_z,0,38,-0.7215763482102574,3.9215030294676074,1.1366708278656006,0.21092182979087865,4.0,8.0,6.239184301703261,6.239184301703261,0.8588678993159424,False,0.0,False
