scenario,mode,seed,step,x,y,z,speed_mps,wp_idx,active_wp_x,active_wp_y,dist_to_wp,dist_to_target,reachability,action_norm,is_flipped,reached_goal
straight_corridor,heuristic_joint_controller,1,0,0.0,20.0,0.6788319225439268,0.0,0,4.0,20.0,4.0,8.0,0.0,0.0,False,False
straight_corridor,heuristic_joint_controller,1,1,0.00505157622341382,20.00342923390081,0.6612679493406647,0.12211153506106973,0,4.0,20.0,3.994949895590704,7.994949159218767,0.0,1.6683554649353027,False,False
straight_corridor,heuristic_joint_controller,1,2,0.014526825171381246,20.00927696864836,0.5418899834404975,0.22268933005752448,0,4.0,20.0,3.9854839717938666,7.98547856349604,0.0,1.5528062582015991,False,False
straight_corridor,heuristic_joint_controller,1,3,0.0021863426491153973,20.01914976733012,0.59447979843632,0.3160757268079176,0,4.0,20.0,3.9978595213551533,7.9978365831828,0.0,1.5847724676132202,False,False
straight_corridor,heuristic_joint_controller,1,4,-0.021946675345927275,20.027203832557166,0.6359719730494278,0.508830236613577,0,4.0,20.0,4.02203867557635,8.021992801704535,0.0,1.796431303024292,False,False
straight_corridor,heuristic_joint_controller,1,5,-0.04369635250682131,20.023698993526068,0.6051955921814806,0.44060519889671107,0,4.0,20.0,4.0437657985559845,8.043731264383817,0.0,1.7777726650238037,False,False
straight_corridor,heuristic_joint_controller,1,6,-0.03757847582370621,20.01793032639404,0.5922183068293868,0.16817364310728258,0,4.0,20.0,4.037618288674585,8.03759847539233,0.0,1.803538203239441,False,False
straight_corridor,heuristic_joint_controller,1,7,-0.027229775163305686,19.98233770168673,0.5162511029095249,0.7413313803998687,0,4.0,20.0,4.027268505916087,8.027249206300377,0.0,2.199659824371338,False,False
straight_corridor,heuristic_joint_controller,1,8,-0.03250344785961591,19.967658007191112,0.5080942268832053,0.3119647763402303,0,4.0,20.0,4.032633142439136,8.03256855833646,0.0,2.2654452323913574,False,False
straight_corridor,heuristic_joint_controller,1,9,-0.03355116112006941,19.971901581598495,0.5162451984437448,0.08741996757520354,0,4.0,20.0,4.0336490291657405,8.033600299955822,0.0,2.2690794467926025,False,False
straight_corridor,heuristic_joint_controller,1,10,-0.0335370060115966,19.972960412414448,0.5172078963618404,0.021178508577407978,0,4.0,20.0,4.03362763751958,8.033582511324234,0.0,2.243604898452759,False,False
straight_corridor,heuristic_joint_controller,1,11,-0.03340216500322115,19.97306049055231,0.5171808505334218,0.003358436018010022,0,4.0,20.0,4.033492129882238,8.033447334852436,0.0,2.2393643856048584,False,False
straight_corridor,heuristic_joint_controller,1,12,-0.03336016927890327,19.973060849116035,0.5171543623179579,0.0008399451003316481,0,4.0,20.0,4.033450132699782,8.033405338161838,0.0,2.2386999130249023,False,False
straight_corridor,heuristic_joint_controller,1,13,-0.03335406931931863,19.97306039670844,0.5171511032604448,0.00012233426268292967,0,4.0,20.0,4.033444035897884,8.033399239753665,0.0,2.2385952472686768,False,False
straight_corridor,heuristic_joint_controller,1,14,-0.03335386783681066,19.973060636734296,0.5171513241538389,6.267618756052895e-06,0,4.0,20.0,4.03344383281673,8.033399037467378,0.0,2.238581895828247,False,False
straight_corridor,heuristic_joint_controller,1,15,-0.0333539667239037,19.973060732959503,0.5171514544099668,2.7595613927802215e-06,0,4.0,20.0,4.033443931058931,8.033399136031234,0.0,2.2385804653167725,False,False
straight_corridor,heuristic_joint_controller,1,16,-0.03335398568988005,19.9730607480152,0.5171514704203841,4.84306628142098e-07,0,4.0,20.0,4.033443949923928,8.033399154946615,0.0,2.2385804653167725,False,False
straight_corridor,heuristic_joint_controller,1,17,-0.03335398590710484,19.973060748563874,0.5171514694960078,1.1802199132621971e-08,0,4.0,20.0,4.033443950137484,8.033399155161998,0.0,2.2385804653167725,False,False
