scenario,mode,seed,step,x,y,z,speed_mps,wp_idx,active_wp_x,active_wp_y,dist_to_wp,dist_to_target,reachability,action_norm,is_flipped,reached_goal
straight_corridor,baseline_high_actor,3,0,0.0,20.0,0.8102548930412794,0.0,0,4.0,20.0,4.0,8.0,0.0,0.0,False,False
straight_corridor,baseline_high_actor,3,1,-0.00264548329431141,20.01862450617885,0.7902176462340068,0.3762290856733256,0,4.0,20.0,4.002688813431136,8.002667155612636,56.694541931152344,1.202453374862671,False,False
straight_corridor,baseline_high_actor,3,2,-0.00019467476562829876,20.046004957348426,0.6615780399987367,0.5497983516504458,0,4.0,20.0,4.000459210156245,8.000326948959584,57.05438995361328,1.8306406736373901,False,False
straight_corridor,baseline_high_actor,3,3,-0.0002852288669615585,20.070594701349393,0.5089148880723541,0.49179821475004537,0,4.0,20.0,4.000908087440876,8.000596687440598,53.66259002685547,1.7682216167449951,False,False
straight_corridor,baseline_high_actor,3,4,-0.029939273789069503,20.12420104986714,0.5164508252135074,1.2252351581061482,0,4.0,20.0,4.031852731836279,8.030899740472934,51.122833251953125,1.8230477571487427,False,False
straight_corridor,baseline_high_actor,3,5,-0.05948091448801402,20.166440819315564,0.4803638756929954,1.0309038089446874,0,4.0,20.0,4.0628915616130925,8.061199362212239,52.69892120361328,1.4768842458724976,False,False
straight_corridor,baseline_high_actor,3,6,-0.10378950096597882,20.149690798011353,0.4096522353293371,0.9473782875634913,0,4.0,20.0,4.1065186719711715,8.105171905084784,51.13528060913086,1.7286975383758545,False,False
straight_corridor,baseline_high_actor,3,7,-0.23279369032258346,20.045060059325994,0.4766068063223851,3.3220278354883463,0,4.0,20.0,4.233033526182037,8.232917001668474,48.56318664550781,1.9747164249420166,False,False
straight_corridor,baseline_high_actor,3,8,-0.38049384110859974,19.928264119510242,0.5957612588619631,3.7659859850858037,0,4.0,20.0,4.381081182600936,8.380800860145097,51.763275146484375,1.4774762392044067,False,False
straight_corridor,baseline_high_actor,3,9,-0.49758102024179995,19.826881949520384,0.621903408679972,3.097595965210605,0,4.0,20.0,4.500911562455003,8.499344272058611,52.111900329589844,1.495831847190857,False,False
straight_corridor,baseline_high_actor,3,10,-0.6026893132486104,19.739963830399727,0.5698090336319391,2.7278205725654514,0,4.0,20.0,4.610029037196333,8.606618513085278,53.616668701171875,1.305794596672058,False,False
straight_corridor,baseline_high_actor,3,11,-0.634841325862124,19.694228922763926,0.5652989073802784,1.1181115671621968,0,4.0,20.0,4.644916583491406,8.640253507536135,54.19219970703125,1.383039116859436,False,False
straight_corridor,baseline_high_actor,3,12,-0.6068196689263099,19.65775562783147,0.5633359319088991,0.919894450610155,0,4.0,20.0,4.619514982364203,8.613621539381551,57.402740478515625,1.762003779411316,False,False
straight_corridor,baseline_high_actor,3,13,-0.5525709276104785,19.63866531152299,0.5419152544185131,1.1501940899013308,0,4.0,20.0,4.56688786900017,8.560200478312685,57.54947280883789,1.8573981523513794,False,False
straight_corridor,baseline_high_actor,3,14,-0.48290576934022084,19.660169194471777,0.5344564772272835,1.4581702587414496,0,4.0,20.0,4.4957679113995415,8.48970996370851,61.6781120300293,2.0913732051849365,False,False
straight_corridor,baseline_high_actor,3,15,-0.39164134518142935,19.630252523375873,0.5360508954781316,1.9208542189865752,0,4.0,20.0,4.407179018507969,8.399783191406092,64.38459777832031,1.9659620523452759,False,False
straight_corridor,baseline_high_actor,3,16,-0.2878615468912686,19.545930271150024,0.6173347375402541,2.6743588954054918,0,4.0,20.0,4.311836727424483,8.3002908587047,65.75236511230469,1.7902556657791138,False,False
straight_corridor,baseline_high_actor,3,17,-0.16881663601529978,19.480969322032724,0.6027698467620192,2.7123138251823096,0,4.0,20.0,4.201002855198873,8.185289126079267,67.81998443603516,1.7520151138305664,False,False
straight_corridor,baseline_high_actor,3,18,-0.062152045224251676,19.475063265961445,0.5457468302970931,2.1365595172556118,0,4.0,20.0,4.095929419956189,8.07922361214595,68.83305358886719,2.1040191650390625,False,False
straight_corridor,baseline_high_actor,3,19,-0.006123528513311377,19.59448638461508,0.5812438222450745,2.6382627582398577,0,4.0,20.0,4.026594965721098,8.016386670194807,65.94770050048828,1.6597576141357422,False,False
straight_corridor,baseline_high_actor,3,20,0.0901082026451891,19.736721777413727,0.5480822085917633,3.434615148533945,0,4.0,20.0,3.918745882232047,7.914272150257982,69.4778823852539,1.7448630332946777,False,False
straight_corridor,baseline_high_actor,3,21,0.2818777207300836,19.904858218352302,0.5958665122072305,5.100800362217821,0,4.0,20.0,3.7193393556138994,7.718708666375338,65.71206665039062,1.8658236265182495,False,False
straight_corridor,baseline_high_actor,3,22,0.4712465007358938,20.054889972136216,0.571841158677968,4.831979386726142,0,4.0,20.0,3.5291803818464405,7.528953590089571,64.74822235107422,2.0443837642669678,False,False
straight_corridor,baseline_high_actor,3,23,0.6607083372604947,20.16573339059285,0.47597371366160296,4.3900820454486915,0,4.0,20.0,3.343401915055827,7.3411626918026425,62.342796325683594,2.084958553314209,False,False
straight_corridor,baseline_high_actor,3,24,0.8465435670465444,20.102517059538037,0.5591976926303006,3.92586485461055,0,4.0,20.0,3.155122378297212,7.154190987502326,61.14124298095703,2.246269941329956,False,False
straight_corridor,baseline_high_actor,3,25,1.0380804432878186,20.02882381562692,0.6133989453103746,4.104488721310286,0,4.0,20.0,2.9620598023641214,6.961979224795118,57.527793884277344,1.6578755378723145,False,False
straight_corridor,baseline_high_actor,3,26,1.2407583616356674,19.977729331839864,0.5713147840833329,4.180382033225345,0,4.0,20.0,2.759331513527105,6.7592783274887,57.84973907470703,2.0621838569641113,False,False
straight_corridor,baseline_high_actor,3,27,1.4512739251559088,19.95339807736898,0.4352356963560752,4.238339883887165,0,4.0,20.0,2.5491520832981065,6.548891886612254,54.20904541015625,1.7378815412521362,False,False
straight_corridor,baseline_high_actor,3,28,1.6865405365725505,20.076523790457447,0.47449065754185804,5.31075586601427,0,4.0,20.0,2.314724730810987,6.313923208817763,50.87139892578125,1.9890415668487549,False,False
straight_corridor,baseline_high_actor,3,29,1.949859682149238,20.220804004178362,0.4859815008482165,6.0051228962807945,0,4.0,20.0,2.0619965400403615,6.054168173576326,56.77838134765625,1.4059208631515503,False,False
