scenario,mode,seed,step,x,y,z,speed_mps,wp_idx,active_wp_x,active_wp_y,dist_to_wp,dist_to_target,reachability,action_norm,is_flipped,reached_goal
sharp_90deg_turn,heading_direction_alignment,1,0,0.0,0.0,0.6788319225439268,0.0,0,4.0,0.0,4.0,8.94427190999916,0.0,0.0,False,False
sharp_90deg_turn,heading_direction_alignment,1,1,0.008476264767998102,0.008526867851742462,0.6615679947955575,0.24046167243723895,0,4.0,0.0,3.991532842955923,8.932855341421796,56.36275100708008,1.1417698860168457,False,False
sharp_90deg_turn,heading_direction_alignment,1,2,0.02226205787651203,0.01844713013279343,0.5411844865209098,0.33968202505024764,0,4.0,0.0,3.9777807170354347,8.917824025550978,61.42591857910156,1.5430580377578735,False,False
sharp_90deg_turn,heading_direction_alignment,1,3,0.039200731412935945,0.03640398344657658,0.5698958020461133,0.4937072987535318,0,4.0,0.0,3.9609665608346907,8.89419992809389,59.89990234375,1.2933872938156128,False,False
sharp_90deg_turn,heading_direction_alignment,1,4,0.048756251252281155,0.07825095716583597,0.6135495542832144,0.8584817223122471,0,4.0,0.0,3.9520185189742336,8.852481858759266,56.55073165893555,1.0722614526748657,False,False
sharp_90deg_turn,heading_direction_alignment,1,5,0.04777285676164895,0.1291453179176959,0.574627968922446,1.018077211426455,0,4.0,0.0,3.954336594789326,8.80740897302986,57.549461364746094,1.6066328287124634,False,False
sharp_90deg_turn,heading_direction_alignment,1,6,-0.007684165111398284,0.16301628079106772,0.6131004740654871,1.2996497068051793,0,4.0,0.0,4.010998214296237,8.802263696483452,52.20757293701172,1.3759897947311401,False,False
sharp_90deg_turn,heading_direction_alignment,1,7,-0.07392357153142567,0.20552807708094084,0.6188242761999501,1.574155238427168,0,4.0,0.0,4.079104688181949,8.79492159282008,59.928138732910156,0.8298109173774719,False,False
sharp_90deg_turn,heading_direction_alignment,1,8,-0.131084554406093,0.26717806626228424,0.6055432036593444,1.6814397555973,0,4.0,0.0,4.139715414704765,8.767120088977206,60.690792083740234,1.5784626007080078,False,False
sharp_90deg_turn,heading_direction_alignment,1,9,-0.18496652803657004,0.3385347055698031,0.5273110759801958,1.7882994218618722,0,4.0,0.0,4.198636753478645,8.729948184184419,50.43094253540039,1.7913731336593628,False,False
sharp_90deg_turn,heading_direction_alignment,1,10,-0.19680094702815776,0.3898521889129678,0.49188912867017276,1.0532877231876274,0,4.0,0.0,4.214869264660136,8.690655205194208,54.8818244934082,1.4841201305389404,False,False
sharp_90deg_turn,heading_direction_alignment,1,11,-0.15614177958775666,0.43923276651500515,0.5324515621702933,1.279313775624636,0,4.0,0.0,4.179287010390087,8.627787413408797,58.62807083129883,1.7402255535125732,False,False
sharp_90deg_turn,heading_direction_alignment,1,12,-0.13234152535580415,0.47717852579615294,0.5054113404579347,0.8958421175471462,0,4.0,0.0,4.159801176457948,8.58306992951371,58.52712631225586,1.6284669637680054,False,False
