scenario,mode,seed,step,x,y,z,speed_mps,wp_idx,active_wp_x,active_wp_y,dist_to_wp,dist_to_target,reachability,action_norm,is_flipped,reached_goal
s_curve_maneuver,heading_direction_alignment,1,0,0.0,0.0,0.6788319225439268,0.0,0,4.0,0.0,4.0,12.649110640673518,0.0,0.0,False,False
s_curve_maneuver,heading_direction_alignment,1,1,0.008476264767998102,0.008526867851742462,0.6615679947955575,0.24046167243723895,0,4.0,0.0,3.991532842955923,12.638374074907496,56.36275100708008,1.1417698860168457,False,False
s_curve_maneuver,heading_direction_alignment,1,2,0.02226205787651203,0.01844713013279343,0.5411844865209098,0.33968202505024764,0,4.0,0.0,3.9777807170354347,12.62216183804234,61.42591857910156,1.5430580377578735,False,False
s_curve_maneuver,heading_direction_alignment,1,3,0.039200731412935945,0.03640398344657658,0.5698958020461133,0.4937072987535318,0,4.0,0.0,3.9609665608346907,12.600429061181647,59.89990234375,1.2933872938156128,False,False
s_curve_maneuver,heading_direction_alignment,1,4,0.048756251252281155,0.07825095716583597,0.6135495542832144,0.8584817223122471,0,4.0,0.0,3.9520185189742336,12.578248792934257,56.55073165893555,1.0722614526748657,False,False
s_curve_maneuver,heading_direction_alignment,1,5,0.04777285676164895,0.1291453179176959,0.574627968922446,1.018077211426455,0,4.0,0.0,3.954336594789326,12.56340915728538,57.549461364746094,1.6066328287124634,False,False
s_curve_maneuver,heading_direction_alignment,1,6,-0.007684165111398284,0.16301628079106772,0.6131004740654871,1.2996497068051793,0,4.0,0.0,4.010998214296237,12.605828932305142,52.20757293701172,1.3759897947311401,False,False
s_curve_maneuver,heading_direction_alignment,1,7,-0.07392357153142567,0.20552807708094084,0.6188242761999501,1.574155238427168,0,4.0,0.0,4.079104688181949,12.6561308299576,59.928138732910156,0.8298109173774719,False,False
s_curve_maneuver,heading_direction_alignment,1,8,-0.131084554406093,0.26717806626228424,0.6055432036593444,1.6814397555973,0,4.0,0.0,4.139715414704765,12.69240607824787,60.690792083740234,1.5784626007080078,False,False
s_curve_maneuver,heading_direction_alignment,1,9,-0.18496652803657004,0.3385347055698031,0.5273110759801958,1.7882994218618722,0,4.0,0.0,4.198636753478645,12.72319682279923,50.43094253540039,1.7913731336593628,False,False
s_curve_maneuver,heading_direction_alignment,1,10,-0.19680094702815776,0.3898521889129678,0.49188912867017276,1.0532877231876274,0,4.0,0.0,4.214869264660136,12.719871090515165,54.8818244934082,1.4841201305389404,False,False
s_curve_maneuver,heading_direction_alignment,1,11,-0.15614177958775666,0.43923276651500515,0.5324515621702933,1.279313775624636,0,4.0,0.0,4.179287010390087,12.666919367253403,58.62807083129883,1.7402255535125732,False,False
s_curve_maneuver,heading_direction_alignment,1,12,-0.13234152535580415,0.47717852579615294,0.5054113404579347,0.8958421175471462,0,4.0,0.0,4.159801176457948,12.633446957461157,58.52712631225586,1.6284669637680054,False,False
s_curve_maneuver,heading_direction_alignment,1,13,-0.11448753998794246,0.47752066490817985,0.4655247099784596,0.35714526606847125,0,4.0,0.0,4.142104984440929,12.616206601933563,60.07578659057617,1.0701239109039307,False,False
s_curve_maneuver,heading_direction_alignment,1,14,-0.11074373289331196,0.5283551718931557,0.500038959114438,1.0194436113816923,0,4.0,0.0,4.144559472994432,12.598509101331619,58.22787094116211,1.991686463356018,False,False
s_curve_maneuver,heading_direction_alignment,1,15,-0.09636740677309305,0.6556995522442822,0.526831677173453,2.5630661294416313,0,4.0,0.0,4.148513930805375,12.550157366523399,51.23849868774414,1.6264948844909668,False,False
s_curve_maneuver,heading_direction_alignment,1,16,-0.0801223888045427,0.8145579152099274,0.48666742164250926,3.193736375653017,0,4.0,0.0,4.160637367622325,12.493053998284347,53.63458251953125,1.1604745388031006,False,False
s_curve_maneuver,heading_direction_alignment,1,17,-0.11344850690797889,0.8990967894719917,0.4365089845546128,1.8174104004699978,0,4.0,0.0,4.2105621543711145,12.504048762323908,54.97721862792969,1.4721918106079102,False,False
s_curve_maneuver,heading_direction_alignment,1,18,-0.14780342891051515,0.9315699222150274,0.4317264056254259,0.9454660260310089,0,4.0,0.0,4.251128768322308,12.529341215311584,59.430824279785156,1.3222171068191528,False,False
s_curve_maneuver,heading_direction_alignment,1,19,-0.21628253651296983,0.9417546675124341,0.38598642355437146,1.3846468451993978,0,4.0,0.0,4.320178269641856,12.593268976941363,58.39237976074219,1.2145103216171265,False,False
s_curve_maneuver,heading_direction_alignment,1,20,-0.35488251949067084,0.8834764917633293,0.4969649276628533,3.007078386079255,0,4.0,0.0,4.443594543842164,12.741893142222155,60.282073974609375,1.938884973526001,False,False
s_curve_maneuver,heading_direction_alignment,1,21,-0.5011592587867538,0.826100469301104,0.6067169715080947,3.1425398907686124,0,4.0,0.0,4.576338783169492,12.897775817733862,62.39332962036133,1.2692605257034302,False,False
s_curve_maneuver,heading_direction_alignment,1,22,-0.6313897270368306,0.7918168717550337,0.61713017416836,2.693350324137963,0,4.0,0.0,4.69858965670532,13.03243819937955,60.5843620300293,1.4930305480957031,False,False
s_curve_maneuver,heading_direction_alignment,1,23,-0.7537876930158725,0.7754948949759525,0.5607241230934823,2.469629041113952,0,4.0,0.0,4.816626388085641,13.15509535088398,62.23191833496094,1.5477919578552246,False,False
s_curve_maneuver,heading_direction_alignment,1,24,-0.7985437464433188,0.7418215277359592,0.5556340247575384,1.1201785535672222,0,4.0,0.0,4.855545413807063,13.206757701523422,63.942298889160156,2.0809221267700195,False,False
s_curve_maneuver,heading_direction_alignment,1,25,-0.814804136806251,0.7219834619332639,0.5650656945890075,0.5130103895817337,0,4.0,0.0,4.868634202228765,13.22741839848372,62.374271392822266,1.6143144369125366,False,False
s_curve_maneuver,heading_direction_alignment,1,26,-0.8170163410403667,0.692850377667204,0.4904566921355347,0.5843390955350445,0,4.0,0.0,4.866588956926967,13.236810284618864,61.71438980102539,1.5579028129577637,False,False
s_curve_maneuver,heading_direction_alignment,1,27,-0.782976464836987,0.5764243311786126,0.5110608471679865,2.4260039136740956,0,4.0,0.0,4.817585377838076,13.2334937813384,64.7651596069336,1.969406247138977,False,False
s_curve_maneuver,heading_direction_alignment,1,28,-0.7221238025746903,0.3993379399601711,0.6246809060499131,3.7450039497538614,0,4.0,0.0,4.738979214676308,13.221845609393863,63.99197769165039,1.3742547035217285,False,False
s_curve_maneuver,heading_direction_alignment,1,29,-0.6741270204253391,0.25350893884056697,0.6354331849745364,3.070491078914497,0,4.0,0.0,4.680996708516503,13.216266152027327,67.0792465209961,1.6801917552947998,False,False
s_curve_maneuver,heading_direction_alignment,1,30,-0.6158178921740252,0.12888694225544717,0.5569854723966414,2.751770082713292,0,4.0,0.0,4.61761698905375,13.196377434521136,68.29241180419922,2.277980327606201,False,False
s_curve_maneuver,heading_direction_alignment,1,31,-0.5332473840394494,0.0605462786156766,0.47179920151431787,2.1436730273366136,0,4.0,0.0,4.533651695571101,13.137792265539156,67.73839569091797,2.3917794227600098,False,False
s_curve_maneuver,heading_direction_alignment,1,32,-0.3633262235652758,0.06916126254259564,0.5595404641459537,3.4027881935231252,0,4.0,0.0,4.3638743122927925,12.97317727043736,68.46539306640625,1.4163627624511719,False,False
s_curve_maneuver,heading_direction_alignment,1,33,-0.19085892789049405,0.0680891374647472,0.5756287686056057,3.449412560396633,0,4.0,0.0,4.191412015552772,12.809253078562,69.8350830078125,1.6091139316558838,False,False
s_curve_maneuver,heading_direction_alignment,1,34,-0.06527133550986058,0.05552091326105317,0.5375368614361634,2.524298208975989,0,4.0,0.0,4.065650452649302,12.693686921662943,65.2957763671875,1.819344162940979,False,False
s_curve_maneuver,heading_direction_alignment,1,35,0.014222631893429505,-0.04349062862924254,0.5009612735821924,2.53949414498314,0,4.0,0.0,3.9860146340535567,12.649453568499634,69.6455078125,1.5260006189346313,False,False
s_curve_maneuver,heading_direction_alignment,1,36,0.05487623691524585,-0.20186305231354046,0.48233282571825453,3.270140069471558,0,4.0,0.0,3.9502848249139393,12.662607741923056,66.15624237060547,1.0668035745620728,False,False
s_curve_maneuver,heading_direction_alignment,1,37,0.09803242675481798,-0.32163659305539316,0.48436560966767944,2.546225267591965,0,4.0,0.0,3.9152012771566644,12.662281585757569,69.12649536132812,1.6127002239227295,False,False
s_curve_maneuver,heading_direction_alignment,1,38,0.10690054685856921,-0.36774404476091116,0.47319993710393515,0.9390507242851648,0,4.0,0.0,3.9104295204628383,12.66976726869351,70.19767761230469,1.227847933769226,False,False
s_curve_maneuver,heading_direction_alignment,1,39,0.10733594333996029,-0.39761699233637415,0.38898916935776323,0.5975224069245832,0,4.0,0.0,3.9129186971629784,12.679688228653703,69.07827758789062,1.7884281873703003,False,False
s_curve_maneuver,heading_direction_alignment,1,40,0.052376759274677206,-0.4332812465081455,0.45680669754340136,1.310335978098804,0,4.0,0.0,3.9713299899769536,12.74361344803587,56.86134338378906,1.249353289604187,False,False
s_curve_maneuver,heading_direction_alignment,1,41,0.006568901696882798,-0.45629344210556905,0.49354875391904723,1.0252650315077712,0,4.0,0.0,4.0194148382821835,12.7945668450283,60.297332763671875,1.0718309879302979,False,False
s_curve_maneuver,heading_direction_alignment,1,42,0.0028997247702235926,-0.48437720258348593,0.4788297639007263,0.5664487485731201,0,4.0,0.0,4.026342246335321,12.8078122218031,68.33937072753906,1.5939408540725708,False,False
