scenario,mode,seed,step,x,y,z,speed_mps,wp_idx,active_wp_x,active_wp_y,dist_to_wp,dist_to_target,reachability,action_norm,is_flipped,reached_goal
s_curve_maneuver,baseline_high_actor,2,0,0.0,0.0,0.8128451481188561,0.0,0,4.0,0.0,4.0,12.649110640673518,0.0,0.0,False,False
s_curve_maneuver,baseline_high_actor,2,1,8.644261604885265e-05,0.003501368806942378,0.7944393075489572,0.07004871404415204,0,4.0,0.0,3.9999150898647162,12.64792183300542,60.55906677246094,1.3093031644821167,False,False
s_curve_maneuver,baseline_high_actor,2,2,-0.003914635422318667,0.0006460246336892964,0.6706437561749862,0.09830893309732783,0,4.0,0.0,4.003914687539791,12.652620234354007,60.61871337890625,1.3119062185287476,False,False
s_curve_maneuver,baseline_high_actor,2,3,-0.03154201732675552,0.00367580515818907,0.5584617437368423,0.5558603425034899,0,4.0,0.0,4.031543693055384,12.677878780970309,58.832759857177734,2.0575690269470215,False,False
s_curve_maneuver,baseline_high_actor,2,4,-0.07468946521539477,0.026794635983277693,0.6159780474869981,0.9790163630955119,0,4.0,0.0,4.074777563310026,12.711588671210018,60.02511215209961,1.477426528930664,False,False
s_curve_maneuver,baseline_high_actor,2,5,-0.1273882184397981,0.05601325644145395,0.6249459279763196,1.2051367346298125,0,4.0,0.0,4.127768282088135,12.752590969450795,60.88068771362305,1.4094611406326294,False,False
s_curve_maneuver,baseline_high_actor,2,6,-0.17655099288558404,0.1361362812304221,0.6308264971237924,1.8800720722930624,0,4.0,0.0,4.178769111023102,12.77489087701209,61.251983642578125,1.4939013719558716,False,False
s_curve_maneuver,baseline_high_actor,2,7,-0.2103638090293353,0.22286288407573362,0.5785508491995552,1.8616992428058323,0,4.0,0.0,4.216257969987435,12.781226433380565,61.72090530395508,2.334282875061035,False,False
s_curve_maneuver,baseline_high_actor,2,8,-0.22806067418264098,0.30980406967105134,0.5001343309905673,1.774480069087705,0,4.0,0.0,4.239395667563305,12.772744961663815,62.78523254394531,2.071460485458374,False,False
s_curve_maneuver,baseline_high_actor,2,9,-0.21946136710369768,0.39419033145398336,0.5257999502614661,1.6964656506909295,0,4.0,0.0,4.237834381602519,12.740372815107088,60.74268341064453,1.7000508308410645,False,False
s_curve_maneuver,baseline_high_actor,2,10,-0.2792322877850655,0.4778050240503214,0.5255152716397281,2.055624457636021,0,4.0,0.0,4.3058247309696585,12.77440421413024,60.60981369018555,1.7919622659683228,False,False
s_curve_maneuver,baseline_high_actor,2,11,-0.42357499441889096,0.598004045327426,0.5572423464927407,3.7567337767988005,0,4.0,0.0,4.4638127838739,12.880946864169532,58.72137451171875,2.114574432373047,False,False
s_curve_maneuver,baseline_high_actor,2,12,-0.541743132399806,0.7440180371191528,0.5075413473486173,3.7567962219333126,0,4.0,0.0,4.602281338668838,12.957497418163088,52.76992416381836,2.073551893234253,False,False
s_curve_maneuver,baseline_high_actor,2,13,-0.5777411967190499,0.9123432028959004,0.5721344331072085,3.4426281860521613,0,4.0,0.0,4.667770836706651,12.951185200912953,50.8067626953125,2.1585793495178223,False,False
s_curve_maneuver,baseline_high_actor,2,14,-0.6090398254459515,1.0941389321350559,0.6160327207041771,3.6894059863224995,0,4.0,0.0,4.737128678362082,12.939548441325735,50.259708404541016,1.5398377180099487,False,False
s_curve_maneuver,baseline_high_actor,2,15,-0.6465452361898925,1.2447727230906498,0.5626728843152714,3.1046542359963563,0,4.0,0.0,4.8103889410430725,12.943198358922828,50.49120330810547,2.248891830444336,False,False
s_curve_maneuver,baseline_high_actor,2,16,-0.6966953308724083,1.3757411447269925,0.46806414590599316,2.804835785751468,0,4.0,0.0,4.894038284314235,12.965061005042593,49.842525482177734,2.3411600589752197,False,False
s_curve_maneuver,baseline_high_actor,2,17,-0.7774959987615462,1.4676003802201723,0.5597639738982817,2.446782955369945,0,4.0,0.0,4.997831419146206,13.026029780122121,51.03077697753906,2.211536169052124,False,False
s_curve_maneuver,baseline_high_actor,2,18,-0.8771898068519467,1.5647030937538335,0.5708864859147126,2.7833643201827454,0,4.0,0.0,5.12203828408802,13.105444988372726,49.23532485961914,1.9680813550949097,False,False
s_curve_maneuver,baseline_high_actor,2,19,-0.9508170150329699,1.6824281653428292,0.5218069969706274,2.777060191293368,0,4.0,0.0,5.228876901197695,13.15654972117172,49.27602005004883,1.8797905445098877,False,False
s_curve_maneuver,baseline_high_actor,2,20,-0.9863661320767801,1.7765291422567369,0.5001381985593553,2.011838321411171,0,4.0,0.0,5.293382944432587,13.175337869352132,49.8666877746582,1.9414938688278198,False,False
s_curve_maneuver,baseline_high_actor,2,21,-0.9442001256125296,1.911521563950412,0.5115379001168102,2.8284926031981215,0,4.0,0.0,5.30085177792724,13.111600171975635,45.481292724609375,1.542533040046692,False,False
s_curve_maneuver,baseline_high_actor,2,22,-0.9084448569265783,2.0676970395323564,0.574306967248733,3.204323230390536,0,4.0,0.0,5.326180804364403,13.052269662987595,42.62702560424805,1.2658792734146118,False,False
s_curve_maneuver,baseline_high_actor,2,23,-0.8934060593054113,2.21424371306681,0.5994980036341111,2.946326048345911,0,4.0,0.0,5.3710611690896615,13.016483600667843,44.98166275024414,1.7760440111160278,False,False
s_curve_maneuver,baseline_high_actor,2,24,-0.9071772161762123,2.3506102251662573,0.5435782399058878,2.7412019541601795,0,4.0,0.0,5.4411172254983695,13.012137038899661,44.45647048950195,1.6890619993209839,False,False
s_curve_maneuver,baseline_high_actor,2,25,-0.8920626213985254,2.4456672351415847,0.5027958719681199,1.925023233183763,0,4.0,0.0,5.46932947597141,12.985423711915349,46.5457763671875,1.911258339881897,False,False
s_curve_maneuver,baseline_high_actor,2,26,-0.9273419835019338,2.4403904905701626,0.5613207805638242,0.7134360304036896,0,4.0,0.0,5.498563882401117,13.021081083393794,45.444366455078125,2.003085136413574,False,False
s_curve_maneuver,baseline_high_actor,2,27,-0.9187428980960055,2.455543031853978,0.5520022821275435,0.3484501555035866,0,4.0,0.0,5.497610688185961,13.010736543084745,39.106712341308594,1.5451087951660156,False,False
s_curve_maneuver,baseline_high_actor,2,28,-0.8899129240317755,2.490829764967724,0.5142442560483739,0.9113332954270694,0,4.0,0.0,5.487757403772706,12.977960162807898,41.32582092285156,2.097149610519409,False,False
s_curve_maneuver,baseline_high_actor,2,29,-0.8255993258237566,2.5749672988060857,0.5316152031132781,2.1180522670476223,0,4.0,0.0,5.469631198107548,12.90452309332053,42.22674560546875,2.058499813079834,False,False
s_curve_maneuver,baseline_high_actor,2,30,-0.7049279035937165,2.671084873833413,0.6155196760683119,3.0854614158763716,0,4.0,0.0,5.410271802898301,12.774240034071248,40.0900764465332,1.7477192878723145,False,False
s_curve_maneuver,baseline_high_actor,2,31,-0.5883290531519029,2.762992105527844,0.6602829276746369,2.9693252541334156,0,4.0,0.0,5.356014271378207,12.648961098897201,42.40999221801758,1.835716962814331,False,False
s_curve_maneuver,baseline_high_actor,2,32,-0.4725993321823097,2.8368542197535507,0.6150488952816417,2.745831767140241,0,4.0,0.0,5.296403180496286,12.526717136075984,41.3798942565918,1.6106020212173462,False,False
s_curve_maneuver,baseline_high_actor,2,33,-0.3535310060787161,2.879746398681693,0.506139033593515,2.5311661576684745,0,4.0,0.0,5.219786541766717,12.404220912633523,43.17317199707031,1.9601517915725708,False,False
s_curve_maneuver,baseline_high_actor,2,34,-0.25409568837042845,2.7878675694058903,0.5479436862203908,2.707700254964732,0,4.0,0.0,5.086210348614868,12.313899714105062,47.03794479370117,2.221951484680176,False,False
s_curve_maneuver,baseline_high_actor,2,35,-0.17373898999395496,2.6789494175564657,0.60204356372353,2.7070546929282284,0,4.0,0.0,4.959522874069831,12.24520704757063,45.866153717041016,2.0817060470581055,False,False
s_curve_maneuver,baseline_high_actor,2,36,-0.0937304084691045,2.5758452957500038,0.5831342361768753,2.6101213037788393,0,4.0,0.0,4.836693875454808,12.17729575128927,46.444679260253906,1.672365665435791,False,False
s_curve_maneuver,baseline_high_actor,2,37,-0.006939427122771078,2.5169946866799577,0.4932600507432096,2.0972428215135204,0,4.0,0.0,4.731894528136283,12.098177514234564,46.36273956298828,1.41079580783844,False,False
s_curve_maneuver,baseline_high_actor,2,38,0.11372072802539283,2.556749486663958,0.4514728400293011,2.5408122451017,0,4.0,0.0,4.651895798202696,11.97357953895233,46.23179626464844,2.2484946250915527,False,False
s_curve_maneuver,baseline_high_actor,2,39,0.33760500350535716,2.638061158933551,0.5276087172453783,4.7638537699835535,0,4.0,0.0,4.513591008124553,11.741649563032816,44.23429870605469,1.9747358560562134,False,False
