scenario_name,mode,seed,split,start_x,start_y,target_x,target_y,num_steps,reached_goal,min_dist_to_goal,final_dist_to_goal,mean_speed,max_speed,mean_subgoal_alignment,plot_path,telemetry_path
corner_recovery,planner,9,medium,20.0,0.0,0.0,20.0,500,False,19.574365366897716,22.70182890613858,0.11925949463278651,0.29062696384901215,0.13381848832984303,results/experiments/corner_recovery/corner_recovery_seed9.png,results/experiments/corner_recovery/telemetry_corner_recovery_seed9.csv
corner_recovery,planner,10,medium,20.0,0.0,0.0,20.0,500,False,4.377862681051962,4.976187797165423,0.13811673209458847,0.30418575268882364,0.32545573366631975,results/experiments/corner_recovery/corner_recovery_seed10.png,results/experiments/corner_recovery/telemetry_corner_recovery_seed10.csv
custom_subgoal,custom_waypoints,0,medium,0.0,0.0,20.0,20.0,500,False,11.180406828807605,17.38052883180508,0.16270470579271815,0.32732840080843467,0.16289977747722942,results/experiments/custom_subgoal/custom_subgoal_seed0.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed0.csv
custom_subgoal,custom_waypoints,1,medium,0.0,0.0,20.0,20.0,500,False,11.752170230460724,23.25502764974869,0.1571682866913904,0.3089326198932204,0.1269301742336612,results/experiments/custom_subgoal/custom_subgoal_seed1.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed1.csv
custom_subgoal,custom_waypoints,2,medium,0.0,0.0,20.0,20.0,500,False,11.337026743885264,21.72883772152849,0.16081191433924635,0.34134521455960953,0.11609283454932288,results/experiments/custom_subgoal/custom_subgoal_seed2.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed2.csv
custom_subgoal,custom_waypoints,3,medium,0.0,0.0,20.0,20.0,500,False,10.998602396718946,11.954048103443895,0.12997581693978388,0.29865920198647056,0.21067891695437652,results/experiments/custom_subgoal/custom_subgoal_seed3.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed3.csv
custom_subgoal,custom_waypoints,4,medium,0.0,0.0,20.0,20.0,500,False,11.090487372975984,15.388753339604223,0.15279927462741544,0.317544133789853,0.0251606418057372,results/experiments/custom_subgoal/custom_subgoal_seed4.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed4.csv
custom_subgoal,custom_waypoints,5,medium,0.0,0.0,20.0,20.0,500,False,10.739557695362503,19.214691470942796,0.15965502880748034,0.3338277919440475,0.15268762522952775,results/experiments/custom_subgoal/custom_subgoal_seed5.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed5.csv
custom_subgoal,custom_waypoints,6,medium,0.0,0.0,20.0,20.0,500,False,11.7166097689847,20.358900093433064,0.16622807373819787,0.32622934493708367,0.057799894726162766,results/experiments/custom_subgoal/custom_subgoal_seed6.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed6.csv
custom_subgoal,custom_waypoints,7,medium,0.0,0.0,20.0,20.0,500,False,12.049473659559917,23.506681408999984,0.15250065442773394,0.3188581529390102,0.09167293956361972,results/experiments/custom_subgoal/custom_subgoal_seed7.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed7.csv
custom_subgoal,custom_waypoints,8,medium,0.0,0.0,20.0,20.0,500,False,15.97810741386705,24.91903587860963,0.1366140725872534,0.307654105315704,0.12264695588555995,results/experiments/custom_subgoal/custom_subgoal_seed8.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed8.csv
custom_subgoal,custom_waypoints,9,medium,0.0,0.0,20.0,20.0,500,False,11.722966821977018,21.674311181040743,0.1430012809353023,0.29177246959616177,0.010234044007697531,results/experiments/custom_subgoal/custom_subgoal_seed9.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed9.csv
custom_subgoal,custom_waypoints,10,medium,0.0,0.0,20.0,20.0,500,False,12.084829998744771,14.34797699090251,0.1500305808417301,0.3369869774010728,0.1787491067181902,results/experiments/custom_subgoal/custom_subgoal_seed10.png,results/experiments/custom_subgoal/telemetry_custom_subgoal_seed10.csv
custom_z,custom_z,0,medium,0.0,0.0,4.0,8.0,181,True,0.894450782283447,0.894450782283447,0.13054274574880886,0.2673643903595,0.3247321093776956,results/experiments/custom_z/custom_z_seed0.png,results/experiments/custom_z/telemetry_custom_z_seed0.csv
custom_z,custom_z,1,medium,0.0,0.0,4.0,8.0,150,True,0.9432330281100598,0.9432330281100598,0.12789247838200715,0.30523780299662057,0.34365772969436315,results/experiments/custom_z/custom_z_seed1.png,results/experiments/custom_z/telemetry_custom_z_seed1.csv
custom_z,custom_z,2,medium,0.0,0.0,4.0,8.0,85,True,0.8147678655303803,0.8147678655303803,0.14815874215643104,0.27857548206896804,0.5964610732547072,results/experiments/custom_z/custom_z_seed2.png,results/experiments/custom_z/telemetry_custom_z_seed2.csv
custom_z,custom_z,3,medium,0.0,0.0,4.0,8.0,234,True,0.899327031711892,0.899327031711892,0.1174739133599423,0.2560923638147579,0.288974693907174,results/experiments/custom_z/custom_z_seed3.png,results/experiments/custom_z/telemetry_custom_z_seed3.csv
custom_z,custom_z,4,medium,0.0,0.0,4.0,8.0,185,True,0.9424616372959354,0.9424616372959354,0.1176379538466246,0.26510208617038594,0.34353074993363136,results/experiments/custom_z/custom_z_seed4.png,results/experiments/custom_z/telemetry_custom_z_seed4.csv
custom_z,custom_z,5,medium,0.0,0.0,4.0,8.0,162,True,0.9293875406781852,0.9293875406781852,0.12386108215195879,0.2649841805955794,0.342828077870922,results/experiments/custom_z/custom_z_seed5.png,results/experiments/custom_z/telemetry_custom_z_seed5.csv
custom_z,custom_z,6,medium,0.0,0.0,4.0,8.0,87,True,0.9559950871969162,0.9559950871969162,0.1438256343404415,0.2894976970895945,0.574312909144826,results/experiments/custom_z/custom_z_seed6.png,results/experiments/custom_z/telemetry_custom_z_seed6.csv
custom_z,custom_z,7,medium,0.0,0.0,4.0,8.0,110,True,0.9421737296647241,0.9421737296647241,0.12248557270000521,0.24906244412373785,0.5273560659287251,results/experiments/custom_z/custom_z_seed7.png,results/experiments/custom_z/telemetry_custom_z_seed7.csv
custom_z,custom_z,8,medium,0.0,0.0,4.0,8.0,86,True,0.8629760488950944,0.8629760488950944,0.143706154619568,0.305758206655811,0.5995244018376784,results/experiments/custom_z/custom_z_seed8.png,results/experiments/custom_z/telemetry_custom_z_seed8.csv
custom_z,custom_z,9,medium,0.0,0.0,4.0,8.0,106,True,0.9478226900704942,0.9478226900704942,0.1224180748542711,0.3201034395790213,0.5100850553671074,results/experiments/custom_z/custom_z_seed9.png,results/experiments/custom_z/telemetry_custom_z_seed9.csv
custom_z,custom_z,10,medium,0.0,0.0,4.0,8.0,116,True,0.9829086215871319,0.9829086215871319,0.13134274915508057,0.2842912095042447,0.3989814585952321,results/experiments/custom_z/custom_z_seed10.png,results/experiments/custom_z/telemetry_custom_z_seed10.csv
